seq_no,inside_temp,Outside_temp,outside_RH,Radiation_intensity,Rail_Heating,AHU_Cooling,Fan_speed,inlet_vent_position
3073,26.7,26.1,91,204.3,0,0,880,99
3074,27.3,27,88,280.5,0,0,880,99
3075,27.7,27.7,82,343.4,0,0,880,99
3076,27.2,27.6,84,329.5,0,0,880,99.5
3077,27.2,27.8,82,314.9,0,0,879.8,99.5
3078,27.3,28.1,79,325.2,0,0,880,99.9
3079,27.4,27.6,80,334.9,0,0,880,99.9
3080,27.4,28.1,80,322.2,0,0,880,99.9
3081,27.2,27.6,84,294.4,0,0,880.3,99.9
3082,26.8,27.2,84,245.4,0,0,880,99.9
3083,26.8,27.5,82,227.8,0,0,880,99.9
3084,26.5,27.6,83,195.7,0,0,880.5,99.9
3085,26.3,28,77,181.1,0,0,880,99.1
3086,26.4,28.3,77,186,0,0,880.3,99.3
3087,26.3,28.1,77,184.8,0,0,880.3,99
3088,26.3,28,76,186.6,0,0,880,99
3089,27.2,28.6,74,259.1,0,0,879.8,99.9
3090,27.7,29.1,73,349.9,0,0,880,99.9
3091,28,29,73,404.5,0,0,879.8,99.9
3092,28.2,29,73,442.8,0,0,880,99.9
3093,27.7,29.2,73,403.9,0,0,880.3,99.9
3094,28.8,30,69,484.4,0,0,880.3,99.9
3095,29.2,30.2,68,553.3,0,0,880,99.9
3096,28.3,30.3,69,536.2,0,0,880.5,99.9
3097,29.2,30.7,65,578.9,0,0,880.3,99.9
3098,28.8,29.9,68,624.1,0,-4,879.8,99.4
3099,28.2,30.6,67,592.6,0,-4,880,82.3
3100,28.6,30,71,550.2,0,-3.5,880,84.4
3101,28.1,29.2,72,472.8,0,-3.5,880.3,89.6
3102,28.1,30,70,444.6,0,-3.5,880,81.9
3103,28.1,29.9,70,414.2,0,-3.5,880,81.9
3104,28.1,30,71,400.8,0,-3.5,880,80.5
3105,28.2,28.8,76,385.8,0,-4,880,80.5
3106,28.5,29,74,416,0,-4,880.5,87
3107,29,29.8,70,464.5,0,-4,880.5,93.1
3108,28.5,29.2,71,487.5,0,-4,880,94.7
3109,28.6,29.6,70,492.7,0,-4,880.3,85.4
3110,28.7,30.2,69,485.4,0,-3.5,880,93.9
3111,28.3,29.3,71,446,0,-3.75,880.3,93.9
3112,29.3,29.6,73,509.8,0,-4,879.8,91.1
3113,29.1,28.9,74,518.3,0,-4,880.3,96.8
3114,28.4,28.7,75,470.1,0,-4,880,92.9
3115,28.6,28.5,75,463.3,0,-4,880,91.4
3116,28.1,28.4,76,410,0,-4,880.3,86.9
3117,28,28.3,78,373.4,0,-4,880,80.6
3118,27.8,28.1,78,331.3,0,-4,880,79.5
3119,27.4,28.1,75,283.6,0,-4,880,68.7
3120,27.2,28,75,259.9,0,-4,880,68.7
3121,27.2,28.1,75,242.2,0,-4,880,63
3122,27,28,76,227.5,0,-5,880,63
3123,26.7,27.7,76,206.2,0,-4.25,880.3,56.7
3124,26.4,27.7,77,187.5,0,-5.25,880,56.7
3125,26.1,27.5,79,166.7,0,-5.25,880,56.7
3126,26,27.5,79,152.4,0,-5.25,874.5,56.7
3127,25.8,27.6,78,145,0,-6.25,767.3,56.7
3128,25.8,27.6,79,148,0,-6.75,704.3,60.3
3129,25.5,27.5,78,137,0,-6.5,726.3,61.4
3130,25.4,27.4,79,128.3,0,-6.75,753.5,51.3
3131,25.1,27.4,79,115.2,0,-7,764.5,49.8
3132,25,27.2,79,108.6,0,-6.75,770,47.3
3133,25,27.1,81,107.2,0,-6.75,770.3,53.4
3134,24.9,27,81,104.9,0,-6.75,770.3,57.4
3135,24.7,26.9,84,90.8,0,-6.75,758.8,0
3136,24.3,26.8,84,69.7,0,-6.5,737,0
3137,23.9,26.5,86,50.1,0,-6.25,726.3,0
3138,23.6,26.3,90,35.7,0,-6.25,704,0
3139,23.2,26,90,24.5,0,-5.75,682,0
3140,22.8,25.9,90,16,0,-5.75,671,0
3141,22.5,25.9,89,9.6,0,-5.5,648.8,0
3142,22.3,25.6,93,5.8,0,-5.5,627,0
3143,22.1,25.2,95,3.4,0,-5.5,616,0
3144,21.9,24.9,95,2.2,0,-5.25,594,0
3145,21.7,24.7,95,1.3,0,-5.25,572,0
3146,21.6,24.7,95,0.8,0,-5.25,561,0
3147,21.4,24.6,95,0.5,0,-5.25,539,0
3148,21.2,24.6,95,0.3,0,-4.75,517,0
3149,21.1,24.7,95,0.2,0,-4.25,506,0
3150,21,24.7,94,0.1,0,-4.25,478.5,0
3151,20.9,24.7,93,0.1,0,-4.25,451,0
3152,20.8,24.9,93,0.1,0,-4.25,429,0
3153,20.7,24.8,93,0.1,0,-4,407,0
3154,20.6,24.8,91,0,0,-4,385,0
3155,20.5,24.6,91,0,0,-4,368.5,0
3156,20.4,24.5,91,0,0,-3.75,363,0
3157,20.3,24.6,90,0,0,-3.75,352,0
3158,20.2,24.7,90,0,0,-3.5,346.5,0
3159,20.1,24.4,92,0,0,-4,341,0
3160,20,24.1,93,0,0,-4,341,0
3161,19.9,23.7,95,0,0,-4,335.5,0
3162,19.8,23.5,95,0,0,-4,335.5,0
3163,19.7,23.3,95,0,0,-3.75,335.5,0
3164,19.6,23.3,96,0,0,-3.75,335.5,0
3165,19.5,23.3,96,0,0,-3.75,330,0
3166,19.5,23.2,96,0,0,-3.75,330,0
3167,19.4,23.1,96,0,0,-3.75,330,0
3168,19.4,22.9,97,0,0,-3.25,330,0
3169,19.3,23.1,98,0,0,-3.5,440,0
3170,19.2,23,98,0,0,-3.5,324.8,0
3171,19.2,22.9,98,0,0.5,-3.5,321.8,0
3172,19.2,23.1,98,0,0.25,-3,319,0
3173,19.2,23.1,98,0,0.75,-3,313.3,0
3174,19.2,23.1,98,0,0.75,-3,313.5,0
3175,19.1,23,98,0,0.5,-3,308,0
3176,19.1,23,98,0,0,-2.5,310.8,0
3177,19.1,23.1,98,0,1.5,-2.5,308,0
3178,19.2,22.8,98,0,4,-2,346.5,0
3179,19.5,22.8,99,0,6.5,-1.75,352.3,0
3180,19.7,22.9,99,0,4,-1.5,349.3,0
3181,19.9,22.9,99,0,1.5,-1.5,349.3,0
3182,20,22.7,99,0,1,-2,346.5,0
3183,20.1,22.8,99,0,2,-2,349.3,0
3184,20.2,22.5,99,0,2,-1.5,390.5,0
3185,20.4,22.8,99,0,5.25,-1.5,390.5,0
3186,20.6,22.7,99,0,5.5,-1.5,390.5,0
3187,20.7,22.7,99,0,3.75,-1.5,390.5,0
3188,20.8,22.6,99,0,2.75,-1.75,390.8,0
3189,20.9,22.8,99,0,2.75,-1.75,390.5,0
3190,21,22.4,99,0,3,-2,390.5,0
3191,21.1,22.3,99,0,3,-1.75,390.8,0
3192,21.1,22.6,99,0,3,-2.25,390.5,0
3193,21.1,22.4,99,0,2.75,-2.25,393.3,0
3194,21.2,22.2,99,0,2.75,-1.75,393.3,0
3195,21.2,22.2,100,0,2.5,-1.5,393.3,0
3196,21.3,22.5,100,0,3.25,-2,393.8,0
3197,21.3,22.1,100,0,3.25,-1.5,393.3,0
3198,21.4,22.2,100,0,3.25,-1.75,393.5,0
3199,21.4,22.5,100,0,3.5,-1.75,393.3,0
3200,21.7,22.5,100,0,3.25,0,396,0
3201,21.9,22.5,100,0,3.25,0,398.8,0
3202,22.1,22.7,100,0,3,0,398.8,0
3203,22.3,22.9,100,0,2.75,0,409.8,0
3204,22.6,22.9,100,0,2.75,0,418,0
3205,22.8,22.9,100,0.3,2.75,0,429,0
3206,23,22.9,100,2.3,3.5,0,523.5,17.4
3207,23.1,22.9,100,6.7,3.5,0,583,21.3
3208,23.4,22.9,100,16,3.5,0,616,25.9
3209,23.7,23,100,33.8,3.5,0,649,31.3
3210,24.3,23.5,100,60.4,1.25,0,671.3,40.6
3211,24.9,24,99,94.8,0.25,0,704,53.5
3212,25.1,24.1,97,103.7,0,0,737,65.5
3213,25.1,24.3,96,109.8,0,0,759,81.1
3214,25.1,24.5,96,115.9,0,0,792.3,65.1
3215,25.7,25.2,95,155.2,0,0,814,79.8
3216,26.3,26,91,221.8,0,0,846.8,99.6
3217,26.4,26,90,254.6,0,0,879.8,99.6
3218,26.5,26.2,89,279.8,0,0,880.3,99.6
3219,26.1,26,89,246.8,0,0,880,99.6
3220,26.3,26.3,88,246.3,0,0,880,99.6
3221,26.4,26.5,87,250.8,0,0,879.5,99.6
3222,26.5,26.6,85,260.3,0,0,880,99.9
3223,26.6,26.9,83,278.7,0,0,880.5,99.9
3224,27.2,27.7,80,342.9,0,0,879.8,99.9
3225,27.3,28,79,357.1,0,0,879.5,99.9
3226,27.7,28.7,77,411.1,0,0,880.3,99.9
3227,27.5,28.7,78,397,0,0,880.3,99.9
3228,27.7,28.8,78,394.7,0,0,880,99.9
3229,27.8,28.4,80,401.8,0,0,880,99.9
3230,27.6,28.3,80,379.4,0,0,880,99.9
3231,28.5,29.6,76,458.7,0,0,880,99.9
3232,29.4,30.3,73,606.6,0,0,880,99.9
3233,29.7,30.7,73,730.2,0,0,880,99.9
3234,30.1,30.1,74,835.5,0,0,879.8,99.9
3235,29.5,30.1,74,798.6,0,0,880,99.9
3236,29.9,31.1,70,841.5,0,0,880,99.9
3237,30.1,30.6,71,876.5,0,0,879.8,99.9
3238,29.8,30.2,72,809.5,0,0,880,99.9
3239,30.6,30.8,71,877,0,0,880,99.9
3240,30.3,30.8,71,882.2,0,0,879.8,99.9
3241,29.3,30.8,72,729.6,0,0,880.3,99.9
3242,29.1,30.8,71,623.6,0,-4.5,880,99.9
3243,29.2,31.6,68,584.2,0,-4,879.8,99.9
3244,28.6,31.4,69,498,0,-4,880,99.3
3245,28.3,30.6,71,428.8,0,-4.25,880,91.8
3246,29.3,30.5,73,449,0,-4.5,880,92.2
3247,29.9,30.7,72,587.9,0,-4.5,880,98.4
3248,29.2,30.6,73,578.4,0,-4.25,880,99.7
3249,30.2,31,71,717,0,-4.25,880,100
3250,30.5,31.4,68,809.5,0,-4.25,880.3,100
3251,29.8,31.6,68,789,0,-4.25,880,100
3252,30.1,31.8,66,836.8,0,-4.25,880,100
3253,30.1,31.5,65,836.2,0,-4.25,880,100
3254,30.1,31.5,67,831.9,0,-4.25,880.3,100
3255,30.3,32,66,846.2,0,-4.25,880,100
3256,30.3,31.2,67,842.1,0,-4.25,879.8,100
3257,30.1,31.6,65,822.7,0,-4.25,880,100
3258,30,31.9,64,797.9,0,-4.25,880,100
3259,29.7,31.6,64,770,0,-4,880,99.8
3260,29.6,31.1,67,755.1,0,-4,879.8,100
3261,29.4,30.5,68,716.5,0,-4.25,880,100
3262,29.4,30.6,71,699.2,0,-4.25,880.3,99.7
3263,29.4,30.5,73,671.2,0,-4.25,880,100
3264,29.7,29.8,74,649.3,0,-4.25,880,100
3265,29.6,29.6,74,617.8,0,-4.5,880.3,100
3266,29.5,29.5,75,583.6,0,-5,880,100
3267,29.1,29.5,75,528.5,0,-5,871.5,99.2
3268,28.2,28.9,77,432.7,0,-5.25,866.3,99.2
3269,27.4,28.7,77,315.3,0,-5.75,869,83.5
3270,27.2,29,76,258.6,0,-5.5,797.5,79.5
3271,27.6,29.2,74,275.6,0,-6.25,770,91.5
3272,27.7,29.5,72,298.7,0,-6.75,770,96.9
3273,27.4,29.6,71,291.9,0,-7,770.3,96.9
3274,27,29.3,71,268.4,0,-7.25,770,96.4
3275,26.5,29,73,227.3,0,-7.25,770,88.1
3276,26.2,28.8,75,194.4,0,-7.25,769.8,87.6
3277,26,28.5,77,164.4,0,-7.5,770,75.5
3278,25.8,28.3,78,144.4,0,-7.25,769.5,75.5
3279,25.6,28.1,79,122.8,0,-6.75,758.8,0
3280,25.2,27.9,80,100.2,0,-6.75,736.8,0
3281,24.8,27.6,83,75.2,0,-6.75,726,0
3282,24.3,27.4,84,54,0,-6.75,703.8,0
3283,23.8,26.9,88,36.6,0,-6.5,682,0
3284,23.5,26.3,90,24.1,0,-6,670,0
3285,23.1,25.9,92,14.5,0,-6,649.5,0
3286,22.8,25.8,92,8.7,0,-6,627,0
3287,22.6,25.4,94,5.2,0,-5.75,604.8,0
3288,22.3,25.3,94,3.1,0,-5.25,594.3,0
3289,22.2,25.2,94,1.9,0,-5.25,572,0
3290,22,25,93,1.1,0,-4.75,550,0
3291,21.7,24.7,94,0.7,0,-4.75,539,0
3292,21.6,24.7,94,0.4,0,-4.75,517,0
3293,21.4,24.7,94,0.3,0,-4.75,495,0
3294,21.3,24.9,93,0.2,0,-4.75,484,0
3295,21.1,24.7,94,0.1,0,-4.75,462,0
3296,21.1,24.6,95,0.1,0,-4.75,448.3,0
3297,20.9,24.3,96,0.1,0,-4.5,418,0
3298,20.8,24.3,96,0.1,0,-4.5,396,0
3299,20.7,24.3,96,0,0,-4.5,379.5,0
3300,20.6,24.3,96,0,0,-4.5,368.5,0
3301,20.5,24.2,96,0,0,-4.5,357.5,0
3302,20.5,24.1,97,0,0,-4.25,352,0
3303,20.3,24,97,0,0,-4.25,346.5,0
3304,20.3,23.9,98,0,0,-4.25,346.5,0
3305,20.2,23.9,98,0,0,-4.25,341,0
3306,20.1,23.9,98,0,0,-4,341,0
3307,20.1,23.7,98,0,0,-3.5,341,0
3308,20,23.8,98,0,0,-3.5,341,0
3309,19.9,23.9,99,0,0,-3.25,338,0
3310,19.8,23.7,99,0,0,-3.25,335.5,0
3311,19.8,23.5,99,0,0,-3.25,335.5,0
3312,19.7,23.7,99,0,0,-3.25,335.5,0
3313,19.7,23.6,99,0,0,-3.5,440,0
3314,19.6,23.4,99,0,0,-3.5,357.5,0
3315,19.6,23.5,99,0,0,-3.5,360.3,0
3316,19.5,23.7,99,0,0,-3.5,354.8,0
3317,19.5,23.5,99,0,0.25,-3.25,354.8,0
3318,19.4,23.5,99,0,0.25,-3.25,353.8,0
3319,19.3,23.2,99,0,0.25,-3.5,354.8,0
3320,19.3,23.2,99,0,0.5,-3.5,354.8,0
3321,19.3,23.3,100,0,0.5,-3.5,352,0
3322,19.3,23.5,100,0,1.25,-2.25,352,0
3323,19.3,23.5,100,0,7.25,-1.5,346.8,0
3324,19.6,22.9,100,0,6.5,-1.75,349.3,0
3325,19.9,23,100,0,1.5,-1.5,349.3,0
3326,20.1,23.2,100,0,1.25,-2,349.3,0
3327,20.1,23.2,100,0,1.25,-2,346.5,0
3328,20.2,23.4,100,0,2,-1.5,349.3,0
3329,20.3,22.8,100,0,6.5,-1.5,390.8,0
3330,20.6,22.9,100,0,6,-1.5,390.5,0
3331,20.8,22.9,100,0,3.5,-1,390.5,0
3332,20.9,23.2,100,0,2.75,-1.25,390.5,0
3333,21.1,22.8,100,0,2.5,-2,393.3,0
3334,21.1,22.8,100,0,2.75,-2,393.3,0
3335,21.2,22.8,100,0,3,-2,393.3,0
3336,21.2,23,100,0,3,-2,393.3,0
3337,21.3,23.2,100,0,2.75,-2.75,393.3,0
3338,21.3,23.1,100,0,2.75,-2.5,393.3,0
3339,21.3,23.1,100,0,3.5,-2,390.5,0
3340,21.4,22.8,100,0,3,-2,393.3,0
3341,21.5,22.8,100,0,3,-2.5,393.3,0
3342,21.6,23.1,100,0,3.25,-2,393.3,0
3343,21.6,23,100,0,3.75,-1.5,393.3,0
3344,21.8,23,100,0,3.5,0,396,0
3345,22.2,23.1,100,0,3,0,396,0
3346,22.5,23.2,100,0,3,0,398.8,0
3347,22.7,23.3,100,0,3.25,0,407,0
3348,22.9,23.4,100,0,3,0,415.3,0
3349,23.1,23.1,100,0.7,3.25,0,426.3,0
3350,23.3,23.1,100,3.1,3,0,514.8,24.1
3351,23.6,23.2,100,7,2.75,0,583,28.7
3352,23.8,23.2,100,12.3,2.75,0,616,34.1
3353,24.1,23.4,100,20.4,2.5,0,638,36.9
3354,24.3,23.5,100,25.2,0.75,0,671,41.2
3355,24.4,23.6,100,30.9,0.25,0,704,46.1
3356,24.6,23.7,100,41.4,0.5,0,726,48.2
3357,24.9,23.8,100,60,0,0,758.8,54.4
3358,25.2,24,100,92.5,0,0,792.5,71.6
3359,25.5,24.1,100,124,0,0,813.8,83.3
3360,25.7,24.4,100,148.5,0,0,847,77
3361,26.3,24.8,100,214.3,0,0,869,93.5
3362,26.6,25.2,100,253.3,0,0,880,89.2
3363,27.1,25.5,97,303.3,0,0,879.8,96.2
3364,27.2,26.2,93,336.6,0,0,880,100
3365,27.3,27,86,378.9,0,0,880,100
3366,27.5,27.8,83,414.3,0,0,880,100
3367,27.8,28.6,81,443.6,0,0,879.8,100
3368,28.1,28.4,80,469.3,0,0,880,100
3369,28,28,82,436.6,0,0,880.3,100
3370,28.1,28.7,82,433.2,0,0,880,100
3371,28.1,29.1,79,405.6,0,0,880,100
3372,27.8,29.2,79,366.5,0,0,880,100
3373,28.4,30,76,385.3,0,0,880,100
3374,28.5,29.8,77,399.2,0,0,880,100
3375,29.1,30.2,75,481.2,0,0,879.8,100
3376,29,30.1,75,466.8,0,0,879.8,100
3377,29.5,30.4,75,499.3,0,0,880,100
3378,30,31.2,73,560,0,0,880,100
3379,30.1,30.8,74,564.7,0,0,880,100
3380,30.8,31.4,73,603.4,0,0,879.8,100
3381,30.3,31.2,72,636.4,0,0,880,100
3382,29.9,30.7,73,659.5,0,0,880,100
3383,30.5,31.3,72,721.5,0,0,879.8,100
3384,30.7,30.8,73,759.1,0,0,880,100
3385,30.2,30.7,73,713,0,0,880,100
3386,30,30.9,73,650.8,0,-5.75,880,100
3387,29.9,31.1,72,642.7,0,-4.5,880,100
3388,29.5,31,71,634.1,0,-4.75,880.3,100
3389,30.2,31.8,69,733.1,0,-5,880,100
3390,30.3,32.5,67,787.2,0,-4.75,880.5,100
3391,30.5,32.8,65,856.4,0,-4.25,879.8,100
3392,30.5,32.1,68,887.1,0,-4.25,880.3,100
3393,30.5,32.4,67,896.5,0,-4.25,879.8,100
3394,29.6,33.3,63,824.5,0,-4.25,880,100
3395,30.2,32.5,65,858.5,0,-4.25,880,100
3396,29.3,32.9,64,772.7,0,-4.25,880,100
3397,30.1,32.5,67,795.4,0,-4.25,880,100
3398,30.6,31.6,71,826.6,0,-4.5,880.3,100
3399,30.9,31.6,69,844.3,0,-5,880,100
3400,30.7,31.6,71,838.8,0,-5,880,100
3401,30.6,31.3,71,838.1,0,-4.75,880.3,100
3402,30.2,31.4,72,783.9,0,-4.75,880,100
3403,30.4,31.5,67,772.7,0,-4.75,880.3,100
3404,30,31.4,71,732.5,0,-4.25,879.8,100
3405,30.2,31.1,72,718.1,0,-4.25,880,100
3406,30,31.2,71,698.2,0,-4.25,880,100
3407,29.8,31.2,71,671.5,0,-4.25,880,100
3408,30.2,31.2,73,644.7,0,-4.25,880.5,100
3409,30.1,30.9,73,618.5,0,-5.25,880.3,100
3410,30.1,30.8,74,589.4,0,-5.5,880,100
3411,30,30.8,75,558.9,0,-5.75,866,100
3412,29.7,30.8,72,524.2,0,-6,822.5,100
3413,29.6,30.7,72,491.2,0,-6,770,100
3414,29.4,30.5,74,459.3,0,-6.25,770.3,100
3415,29.1,30.2,75,423.2,0,-7,770,100
3416,28.8,30,76,388.4,0,-6.75,770,100
3417,28.4,30,77,350.1,0,-7.5,770.3,100
3418,28.1,29.9,75,312.8,0,-7.5,770,100
3419,27.7,29.7,78,274.3,0,-7.75,770,100
3420,27.4,29.6,78,237.1,0,-7.75,770.5,100
3421,27,29.3,80,202.1,0,-7.75,770,98.4
3422,26.8,29.1,81,172.4,0,-7.75,770.3,98.1
3423,26.5,28.8,81,140.4,0,-7.75,758.8,0
3424,26.1,28.6,82,110.1,0,-7.5,737,0
3425,25.6,28.4,83,80.1,0,-6.75,715.3,0
3426,25.1,28.3,82,55.9,0,-6.75,703.8,0
3427,24.6,28.2,83,37.3,0,-6.75,682,0
3428,24.1,27.9,85,23.1,0,-6.5,660,0
3429,23.8,28.2,86,14.6,0,-6,649,0
3430,23.5,28.5,84,8.7,0,-5.75,627,0
3431,23.2,28.4,85,5.2,0,-5.5,605,0
3432,22.9,27.2,89,3.1,0,-5.5,594,0
3433,22.7,26.1,95,1.9,0,-5.5,572,0
3434,22.5,26.1,95,1.1,0,-5.5,550,0
3435,22.3,25.8,96,0.7,0,-5,539,0
3436,22.1,25.9,96,0.4,0,-5,517,0
3437,22,25.8,96,0.3,0,-5,495,0
3438,21.8,26,95,0.2,0,-4.75,484,0
3439,21.6,25.7,96,0.1,0,-4.5,462.5,0
3440,21.5,25.3,98,0.1,0,-3.75,440,0
3441,21.4,25.5,98,0.1,0,-3.75,429,0
3442,21.3,25.3,98,0,0,-3.75,407,0
3443,21.1,25.4,98,0,0,-3.75,385,0
3444,21,25.5,98,0,0,-3.75,379.5,0
3445,20.9,25,98,0,0,-3.75,368.5,0
3446,20.8,25,99,0,0,-3.75,343.8,0
3447,20.8,24.9,99,0,0,-3.75,335.5,0
3448,20.7,24.9,99,0,0,-3.25,335.5,0
3449,20.6,24.9,99,0,0,-3.25,335.5,0
3450,20.6,25.1,99,0,0,-3.25,330,0
3451,20.5,25.5,98,0,0,-3.25,327.3,0
3452,20.4,25.4,98,0,0,-3.25,327.3,0
3453,20.3,25.2,98,0,0,-3.25,327.3,0
3454,20.2,25.2,98,0,0,-3.25,319,0
3455,20.2,24.8,98,0,0,-3.25,319,0
3456,20.1,24.9,99,0,0,-3,341,0
3457,20,24.7,99,0,0,-3.5,440,0
3458,19.9,24.9,99,0,0,-3.5,335.5,0
3459,19.9,24.9,99,0,0,-3.5,335.5,0
3460,19.8,24.6,99,0,0,-3.5,332.8,0
3461,19.8,24.7,99,0,0,-3.25,327.3,0
3462,19.8,24.7,99,0,0.25,-3.25,327.3,0
3463,19.7,24.7,100,0,0.25,-3.5,324.8,0
3464,19.7,24.4,100,0,0.25,-3.5,321.8,0
3465,19.6,24.7,100,0,0.25,-3.5,319,0
3466,19.6,24.3,100,0,0.25,-3.5,319,0
3467,19.6,24.6,100,0,0.25,-3,313.8,0
3468,19.6,25,100,0,3.25,-2,313.5,0
3469,19.7,25,100,0,6.75,-1.5,346.5,0
3470,20.1,24.7,100,0,5,-2,349.3,0
3471,20.3,25.6,99,0,1.5,-2,349.5,0
3472,20.4,25.9,96,0,1,-1.75,352,0
3473,20.6,26.5,94,0,5,-1.75,349.3,0
3474,20.8,26.3,95,0,5.25,-2.5,387.8,0
3475,21,26.5,94,0,4,-2.25,387.8,0
3476,21.2,26.1,94,0,3.5,-2.25,387.8,0
3477,21.3,26.4,94,0,3,-1.75,387.8,0
3478,21.4,26.4,93,0,2.75,-2.5,387.8,0
3479,21.5,25.3,96,0,2.75,-2.75,390.5,0
3480,21.5,25.8,96,0,3,-2.75,362,0
3481,21.5,25.3,96,0,2.75,-2.75,352,0
3482,21.6,25.5,96,0,2.75,-3,349.3,0
3483,21.6,26.2,94,0,2.75,-2.75,313.5,0
3484,21.6,26.3,94,0,3,-2.75,313.5,0
3485,21.7,26.4,94,0,3.25,-1.75,352,0
3486,21.8,26.4,94,0,3.25,-2.5,357.5,0
3487,21.9,26.4,95,0,3.25,-2.5,357.8,0
3488,22,26.5,94,0,3.5,0,387.8,0
3489,22.4,26.6,94,0,3.5,0,396,0
3490,22.8,26.6,94,0,3.25,0,399,0
3491,23.1,26.6,94,0,3,0,401.5,0
3492,23.4,26.6,94,0,3,0,407,0
3493,23.6,26.4,94,0.6,2.75,0,415.3,0
3494,23.9,26.6,94,3.4,3,0,489.5,33.2
3495,24.3,26.7,93,12.9,3,0,583,40.1
3496,24.8,26.9,93,28.1,2.25,0,605,49.7
3497,25.4,27,92,50,1,0,638,60.4
3498,26.1,27.4,92,83.1,0,0,671.3,76.6
3499,26.6,27.6,90,120.6,0,0,704,88.5
3500,26.8,27.7,89,143.9,0,0,726,90.9
3501,27,27.6,90,165.9,0,0,759.3,93.9
3502,27.1,27.7,90,189.5,0,0,781,99.9
3503,27.4,28.1,88,219.8,0,0,814,99.9
3504,27.7,28.5,86,258,0,0,847.3,99.9
3505,27.9,28.4,86,287,0,0,868.8,99.9
3506,28.2,28.7,86,320.8,0,0,880,99.9
3507,28.4,29.1,84,351.7,0,0,880,99.9
3508,28.6,29.4,83,381.7,0,0,880.3,99.9
3509,28.9,29.6,83,412.6,0,0,880,99.9
3510,29,30,80,446.6,0,0,880.3,99.9
3511,29.3,30.1,80,481.7,0,0,880,99.9
3512,29.8,30.5,79,526.2,0,0,880,99.9
3513,30.1,30.2,78,561.1,0,0,880,99.9
3514,30,30.4,80,552.6,0,0,880.3,99.9
3515,30.2,30.7,78,618.8,0,0,880,99.9
3516,30.3,31.2,77,679.6,0,0,880,99.9
3517,30,31.2,77,666.2,0,0,880,99.9
3518,29.7,31,77,620.3,0,0,880,99.9
3519,29.2,30.5,79,494.3,0,0,880,99.9
3520,30.5,31.2,77,532,0,0,880,99.9
3521,30.9,31.9,75,641.6,0,0,880,99.9
3522,30.3,31.7,74,609.6,0,0,880,99.9
3523,30.2,31.6,75,591,0,0,880.3,99.9
3524,29.3,30.2,81,437.3,0,0,880.3,20
3525,32.8,31.8,74,594.3,0,0,880,84.5
3526,32.1,32.5,72,733.5,0,0,879.8,100
3527,31.3,32.1,74,713.1,0,0,880.3,100
3528,30.3,31.8,73,629.8,0,0,880.3,100
3529,29.9,31.6,73,555.9,0,0,880.3,100
3530,30.3,32.3,70,638.6,0,-6,880,100
3531,29.1,31.8,71,527.5,0,-4.5,879.8,100
3532,29.1,31.8,70,466.7,0,-5.5,880.3,100
3533,29.7,32,69,472.4,0,-5.25,880,100
3534,30.2,32.4,69,525.6,0,-4.75,880.3,100
3535,31,32.6,69,693.7,0,-4.5,879.8,100
3536,31,32.8,67,787.8,0,-4.5,879.8,100
3537,30.6,32.5,68,791.3,0,-4.5,880,100
3538,30.6,32.9,66,805.1,0,-4.5,880.3,100
3539,30.2,32.5,68,745.6,0,-4.5,879.8,100
3540,30.5,33.1,65,761.3,0,-4.5,880,100
3541,30.2,32.9,67,734.7,0,-4.5,880,100
3542,30.2,32.9,67,758.9,0,-4.5,880,100
3543,30.3,32.5,69,767.8,0,-4.5,880,100
3544,30.7,32.7,67,816.4,0,-4.5,880,100
3545,30.6,32.7,66,809.1,0,-4.5,880.3,100
3546,30.5,33,66,817.7,0,-4.5,880,100
3547,30.5,32.8,67,822.1,0,-4.5,880,100
3548,30.4,32.7,65,791.3,0,-4.5,880,100
3549,30.4,32.8,67,785.4,0,-4.5,880.3,100
3550,30.2,32.7,67,752,0,-4.5,879.8,100
3551,29.8,32.5,67,710.8,0,-4.5,880.3,100
3552,30.1,32.2,68,661.3,0,-4.5,880,100
3553,29.8,32.4,67,603.6,0,-4.75,880,100
3554,29.9,32.3,67,586.9,0,-5.25,880,100
3555,29.9,32.3,66,560.5,0,-5.25,858,100
3556,29.8,32.4,69,528,0,-6,811.3,100
3557,29.5,32.2,71,478,0,-6.75,775.5,100
3558,29.4,32.3,70,450,0,-6.5,770.5,100
3559,29,31.9,71,409.5,0,-7.5,770,100
3560,28.2,31.6,71,327.5,0,-7.25,769.8,100
3561,28,31.7,71,281.5,0,-7.5,769.5,98.4
3562,27.8,31.7,69,255.1,0,-7.75,769.8,97.7
3563,27.6,31.8,69,235.1,0,-7.75,770,98.7
3564,27.3,31.7,68,217.5,0,-7.75,769.8,99
3565,27,31.4,70,185.1,0,-7.75,769.8,98.4
3566,26.7,31,73,155.6,0,-7.5,770.3,97.4
3567,26.4,30.9,72,121.7,0,-7.5,756.3,0
3568,26.1,30.6,72,88.5,0,-7.5,737,0
3569,25.6,30.4,74,64.9,0,-6.75,714.8,0
3570,25.1,30.1,74,47.2,0,-6.5,693,0
3571,24.7,30.1,74,32.3,0,-6.25,682,0
3572,24.3,29.9,75,19.8,0,-6.25,660.5,0
3573,24,30.1,73,11.8,0,-6.25,638,0
3574,23.7,29.8,74,7.1,0,-6.25,627,0
3575,23.4,29.8,74,4.2,0,-5.75,605,0
